Wavelength (nm)	Dilution Corrected Absorbance
230	0.4634217
233	0.4385417
236	0.4191023
239	0.4030122
242	0.3889657
245	0.3781397
248	0.3700213
251	0.3636725
254	0.3581282
257	0.3527976
260	0.3468647
263	0.3399074
266	0.3312498
269	0.3212988
272	0.3094019
275	0.297122
278	0.2837633
281	0.2681403
284	0.2515295
287	0.2301494
290	0.2218727
293	0.2078924
296	0.1952037
299	0.1832668
302	0.1723843
305	0.1623482
308	0.1540214
311	0.1465201
314	0.1393182
317	0.1328421
320	0.1265346
323	0.1201125
326	0.1139403
329	0.1081645
332	0.1024533
335	0.09717766
338	0.09205582
341	0.08701529
344	0.08238916
347	0.07798499
350	0.07406093
353	0.0702225
356	0.06667614
359	0.06347421
362	0.06024896
365	0.05716036
368	0.05416074
371	0.05127655
374	0.04831505
377	0.04558734
380	0.0431192
383	0.04092482
386	0.03866322
389	0.03653742
392	0.03465737
395	0.03294012
398	0.03130762
401	0.02978875
404	0.02829025
407	0.02701033
410	0.02556991
413	0.0243126
416	0.0231075
419	0.0219914
422	0.02093235
425	0.01989209
428	0.01893785
431	0.01795766
434	0.01697939
437	0.01604992
440	0.01505586
443	0.01429733
446	0.01361435
449	0.01292544
452	0.01237961
455	0.01187171
458	0.01132231
461	0.01089179
464	0.0103746
467	0.009951639
470	0.009553579
473	0.009092428
476	0.008695129
479	0.008252873
482	0.007827842
485	0.007492261
488	0.007084811
491	0.006754523
494	0.006458936
497	0.00621854
500	0.005970478
503	0.005631325
506	0.005401449
509	0.005236438
512	0.004999784
515	0.004843923
518	0.004491639
521	0.004370159
524	0.004140295
527	0.004150176
530	0.003831569
533	0.003684838
536	0.003591243
539	0.003382722
542	0.003118152
545	0.003131291
548	0.003075572
551	0.002972838
554	0.002781329
557	0.002726964
560	0.002704602
563	0.00265306
566	0.002458766
569	0.00247602
572	0.002520073
575	0.002388429
578	0.002150026
581	0.002094614
584	0.002162747
587	0.002015257
590	0.001881566
593	0.001761003
596	0.00191952
599	0.001828354
602	0.001569393
605	0.001503915
608	0.001653695
611	0.001632102
614	0.001300634
617	0.001320484
620	0.001453644
623	0.001390397
626	0.001179496
629	0.001250272
632	0.001383834
635	0.001291343
638	0.001051308
641	0.001111708
644	0.001477804
647	0.001304035
650	0.001116071
653	0.001057518
656	0.00147616
659	0.001195967
662	0.00084572
665	0.0008495759
668	0.00107721
671	0.0009802948
674	0.00076305
677	0.0008759177
680	0.001229816
683	0.001051038
686	0.00052181
689	0.0004798769
692	0.0006402907
695	0.0003304744
698	-0.0002459506
701	-4.426704e-05
704	0.0007301562
707	0.0006152838
710	0.0002178161
713	0.0001778054
716	6.360482e-05
719	-0.0002311286
722	-0.0005640188
725	-0.0004215594
728	-0.0002731196
731	-0.0006144524
734	-0.0006907966
737	-0.0007542463
740	-0.001253237
743	-0.001611756
746	-0.001766147
749	-0.001214141
752	-0.001178405
755	-0.001276266
758	-0.0009116626
761	-0.0002414397
764	-0.0005451974
767	-0.0004587193
770	1.232896e-05
773	0.0006950078
776	0.0005959829
779	0.0007978603
782	0.0009403622
785	0.0009860123
788	0.0008129038
791	0.0009413406
794	0.001215117
797	0.001298283
800	0.0009601932
