Wavelength (nm)	Dilution Corrected Absorbance
230	4.505612
233	4.344577
236	4.220126
239	4.119044
242	4.035836
245	3.981555
248	3.940162
251	3.893291
254	3.841527
257	3.776878
260	3.69957
263	3.602414
266	3.49037
269	3.370995
272	3.232839
275	3.08809
278	2.934271
281	2.75919
284	2.577684
287	2.368825
290	2.25451
293	2.107861
296	1.978693
299	1.862986
302	1.764
305	1.678423
308	1.607975
311	1.54556
314	1.487329
317	1.435002
320	1.385565
323	1.334981
326	1.2851
329	1.236484
332	1.186625
335	1.137841
338	1.088541
341	1.038532
344	0.9915567
347	0.9473768
350	0.9088185
353	0.8722181
356	0.838877
359	0.8076625
362	0.7749645
365	0.7407513
368	0.7037212
371	0.6639193
374	0.6208135
377	0.5801318
380	0.5425591
383	0.5078246
386	0.4747558
389	0.4448035
392	0.4190542
395	0.3947977
398	0.3746199
401	0.3564214
404	0.3400286
407	0.3233266
410	0.308309
413	0.2940127
416	0.2808054
419	0.2691
422	0.2582021
425	0.2485356
428	0.2378791
431	0.2265314
434	0.2162994
437	0.2071164
440	0.1986378
443	0.1922594
446	0.1860477
449	0.180127
452	0.1739224
455	0.1690089
458	0.1644963
461	0.16032
464	0.1550355
467	0.1501236
470	0.1460099
473	0.1427858
476	0.1386982
479	0.1336392
482	0.1295431
485	0.1256526
488	0.1223456
491	0.1192375
494	0.1161233
497	0.113073
500	0.1102558
503	0.1062992
506	0.1045618
509	0.1019743
512	0.09944046
515	0.09667618
518	0.09423677
521	0.09266334
524	0.08996018
527	0.08834438
530	0.08624434
533	0.0842221
536	0.08260127
539	0.08223353
542	0.08115049
545	0.07931442
548	0.0774874
551	0.07646454
554	0.07531205
557	0.07445313
560	0.0734326
563	0.07257759
566	0.07138414
569	0.07099
572	0.07092093
575	0.06940187
578	0.06880542
581	0.06816797
584	0.06794821
587	0.06744888
590	0.06613591
593	0.06566776
596	0.0652352
599	0.06473347
602	0.06430316
605	0.06282642
608	0.06224969
611	0.06209178
614	0.0624139
617	0.06185516
620	0.06063908
623	0.06111777
626	0.06112057
629	0.06131798
632	0.05932197
635	0.05811508
638	0.05878698
641	0.05976819
644	0.05899445
647	0.05759637
650	0.05694244
653	0.05706997
656	0.05765472
659	0.05834818
662	0.05694276
665	0.05574256
668	0.05562302
671	0.05798437
674	0.05623297
677	0.05479549
680	0.05391286
683	0.05213448
686	0.05167202
689	0.0499629
692	0.04969355
695	0.05034395
698	0.04887955
701	0.04706319
704	0.04457567
707	0.04576078
710	0.04981817
713	0.05171813
716	0.05063474
719	0.0486986
722	0.0453966
725	0.0447712
728	0.04546331
731	0.04422049
734	0.04204692
737	0.03950588
740	0.03724582
743	0.03559496
746	0.03609313
749	0.0369979
752	0.03838389
755	0.03872673
758	0.04015823
761	0.04027696
764	0.03965583
767	0.03927241
770	0.04179918
773	0.04363453
776	0.04132457
779	0.04808772
782	0.0477015
785	0.04862702
788	0.04664176
791	0.04637965
794	0.04755658
797	0.04869549
800	0.0452857
