Wavelength (nm)	Dilution Corrected Absorbance
230	1.762802
233	1.62525
236	1.508994
239	1.399477
242	1.308345
245	1.231802
248	1.172428
251	1.122109
254	1.084731
257	1.052622
260	1.02404
263	0.9972972
266	0.9697238
269	0.9421022
272	0.9117275
275	0.8796607
278	0.846579
281	0.8067112
284	0.7653576
287	0.7137856
290	0.6893086
293	0.6533505
296	0.6204457
299	0.5886837
302	0.5596129
305	0.5326753
308	0.5084534
311	0.4859235
314	0.4631963
317	0.442458
320	0.4214383
323	0.4003263
326	0.3798093
329	0.360886
332	0.3421362
335	0.324616
338	0.3080434
341	0.2920759
344	0.2775183
347	0.2643527
350	0.2527883
353	0.2415154
356	0.230896
359	0.2211135
362	0.210774
365	0.2003347
368	0.1895015
371	0.178119
374	0.1663612
377	0.1552081
380	0.1451587
383	0.1357497
386	0.1264444
389	0.1183231
392	0.1106897
395	0.10377
398	0.0982339
401	0.09244789
404	0.08714079
407	0.08245328
410	0.07787735
413	0.0734967
416	0.06956941
419	0.06578233
422	0.06243689
425	0.05968985
428	0.05693609
431	0.05431093
434	0.0522053
437	0.04972211
440	0.04745579
443	0.04501038
446	0.04282389
449	0.04082827
452	0.03930671
455	0.03815533
458	0.03712378
461	0.035858
464	0.03460787
467	0.03332851
470	0.03236145
473	0.03138165
476	0.0307161
479	0.02909186
482	0.02800389
485	0.02734826
488	0.02642567
491	0.02548626
494	0.02477128
497	0.02369899
500	0.02287103
503	0.02227135
506	0.02151289
509	0.02090745
512	0.02037209
515	0.01978579
518	0.01913448
521	0.01841207
524	0.01787296
527	0.0172864
530	0.01679091
533	0.0163749
536	0.0162178
539	0.01591188
542	0.0156538
545	0.01506843
548	0.01505653
551	0.01479255
554	0.0145862
557	0.01428434
560	0.01434083
563	0.0140356
566	0.01389688
569	0.01346553
572	0.01309131
575	0.0128851
578	0.01290137
581	0.0129465
584	0.01291929
587	0.01242551
590	0.01216645
593	0.01213569
596	0.01220992
599	0.01198737
602	0.01196408
605	0.0116683
608	0.01131993
611	0.0115727
614	0.01168737
617	0.01192271
620	0.01160556
623	0.01149595
626	0.01123141
629	0.01097675
632	0.01120955
635	0.01158185
638	0.01139327
641	0.01110267
644	0.01062319
647	0.01061348
650	0.01096371
653	0.01105361
656	0.01121352
659	0.01071324
662	0.01001037
665	0.01001801
668	0.01046727
671	0.01062659
674	0.0107603
677	0.01036463
680	0.009792714
683	0.009714135
686	0.00954979
689	0.009650678
692	0.009018522
695	0.008604332
698	0.009133557
701	0.009772888
704	0.009843125
707	0.009816615
710	0.008380152
713	0.006975687
716	0.005741019
719	0.004911684
722	0.004691156
725	0.005384325
728	0.0064514
731	0.006740999
734	0.006714284
737	0.006364787
740	0.005956057
743	0.00556198
746	0.005205153
749	0.004611941
752	0.004780033
755	0.005289172
758	0.006160741
761	0.006551994
764	0.005844173
767	0.00568334
770	0.006497847
773	0.007238722
776	0.008617219
779	0.008846012
782	0.009054309
785	0.008300676
788	0.009285902
791	0.009156862
794	0.009757758
797	0.009618197
800	0.009486349
